7.19.14|I never thought I'd lay eyes upon such a well-preserved trilobite.|I never thought I'd lay eyes upon such a well-preserved trilobite.
1.97.10|With this, we need 4 donations to open the museum!|With this, we need four donations to open the museum!
4.15.4|As giant spiders go, the tarantula is said to be quite docile. But have you ever seen such foul fuzziness?!|As giant spiders go, the tarantula is said to be quite docile. But have you ever seen such foul fuzziness?!
2.36.6|Goldfish are so cute and delicate... but do you know how big they can get?|Goldfish are so cute and delicate... but do you know how big they can get?
4.102.4|Brachiosaurus, whose name means “arm lizard"—eh, wot—was one of the largest herbivorous dinosaurs.|Brachiosaurus, whose name means “arm lizard"—eh, wot—was one of the largest herbivorous dinosaurs.
37.4.7|Hoo WHAT?! Is that...a twinkling painting? And the genuine article, no less?|Hoo WHAT?! Is that...a twinkling painting? And the genuine article, no less?
7.20.5|Alas, that is the very limit of my  enthusiasm for them, though— they look rather too much like bugs.|Alas, that is the very limit of my  enthusiasm for them, though— they look rather too much like bugs.
1.27.11|Only a specialist such as myself can appraise a newly discovered fossil to determine its proper designation.|Only a specialist such as myself can appraise a newly discovered fossil to determine its proper designation.
36.45.7|Flat bodies over three feet in length, bulging eyes like a...dragonfly, antennae like shrimp tails...|Flat bodies over three feet in length, bulging eyes like a...dragonfly, antennae like shrimp tails...
5.59.10|A very rough translation of that is "shell body." Indeed, this illustrious creature is related to snails!|A very rough translation of that is "shell body." Indeed, this illustrious creature is related to snails!
5.106.4|The sturgeon is a large and long- lived river fish which has changed little in the last 300 million years.|The sturgeon is a large and long- lived river fish which has changed little in the last three hundred million years.
12.93.8|It slips its soft body into shells left behind by snails, you see, and moves into ever-larger ones as it grows.|It slips its soft body into shells left behind by snails, you see, and moves into ever-larger ones as it grows.
5.91.3|Eeek! A tiger beetle!  What a wretched thing...|Eeek! A tiger beetle!  What a wretched thing...
33.58.8|I"m sorry—this is so unprofessional of me.|I"m sorry—this is so unprofessional of me.
11.61.11|That is, when the daylight reflects off its wings, a kaleidoscope of colors are revealed!|That is, when the daylight reflects off its wings, a kaleidoscope of colors are revealed!
16.103.1|No wonder it's a popular target for sport fishing: unlike most fish, it seems like a worthy opponent.|No wonder it's a popular target for sport fishing: unlike most fish, it seems like a worthy opponent.
33.56.7|The museum can now display more specimens than ever before.|The museum can now display more specimens than ever before.
9.6.6|But because of how their bodies are segmented, they never have exactly 100! Hoo! It's true!|But because of how their bodies are segmented, they never have exactly one hundred! Hoo! It's true!
22.68.6|Because of its beauty, it has often been traded and used as jewelry throughout history.|Because of its beauty, it has often been traded and used as jewelry throughout history.
42.25.8|Yes! A proper art gallery! One in which we shall display proper art! Paintings! Statues! Proper! Art!|Yes! A proper art gallery! One in which we shall display proper art! Paintings! Statues! Proper! Art!
16.41.10|The snapping turtle is a large turtle known for its crocodile-like body and long claws.|The snapping turtle is a large turtle known for its crocodile-like body and long claws.
21.70.8|Sadly, further evidence indicates it's likely not a direct ancestor—more an evolutionary "uncle," if you will.|Sadly, further evidence indicates it's likely not a direct ancestor—more an evolutionary "uncle," if you will.
1.30.8|It was also known as "megaloceros giganteus"...which just means "deer with large horns."|It was also known as "megaloceros giganteus"...which just means "deer with large horns."
16.77.3|The more I look at it, the more unsettled I feel... Let's be done with this and never speak of it again, shall we?|The more I look at it, the more unsettled I feel... Let's be done with this and never speak of it again, shall we?
14.76.12|My own favorite killifish species are the mangrove, which can live on land for weeks, breathing air! And...|My own favorite killifish species are the mangrove, which can live on land for weeks, breathing air! And...
4.14.3|Now, allow me to give you a quick overview of our fine institution's floor plan...|Now, allow me to give you a quick overview of our fine institution's floor plan...
2.37.1|Hm...I do believe this means...|Hm...I do believe this means...
4.14.2|Of course, it was your very own donations that made it possible. So to you I say, THANK YOU!|Of course, it was your very own donations that made it possible. So to you I say, THANK YOU!
5.28.11|I never thought I'd lay eyes upon such a well-preserved mammoth skull.|I never thought I'd lay eyes upon such a well-preserved mammoth skull.
16.77.2|Beware their fearsome pinchy pinchers! Behold their many legs! I say! It is a bit bug-like, eh wot...|Beware their fearsome pinchy pinchers! Behold their many legs! I say! It is a bit bug-like, eh wot...
21.70.9|Every time a specimen is found, new theories pop up. And new relatives come to roost in the family tree!|Every time a specimen is found, new theories pop up. And new relatives come to roost in the family tree!
37.5.1|I shall also leave details about your donation for all to read once it is on display.|I shall also leave details about your donation for all to read once it is on display.
42.25.9|By Jove, my cultural and curatorial dreams have come true! Hoot hoot and hooooray!|By Jove, my cultural and curatorial dreams have come true! Hoot hoot and hooooray!
16.41.11|No, wait—it is better known for its ferocious bite, which it can deliver with shocking speed for a turtle.|No, wait—it is better known for its ferocious bite, which it can deliver with shocking speed for a turtle.
11.61.9|The Madagascan sunset moth is said to be the most beautiful moth in the world...a sentiment even I can't deny.|The Madagascan sunset moth is said to be the most beautiful moth in the world...a sentiment even I can't deny.
9.6.7|You know what else is true? Centipedes are carnivorous, aggressive, and venomous!|You know what else is true? Centipedes are carnivorous, aggressive, and venomous!
22.68.7|However, individual specimens may contain ancient plants or insects trapped inside them!|However, individual specimens may contain ancient plants or insects trapped inside them!
1.14.8|Bravo and thank you! Once the museum is complete, it shall be I displayed with the utmost dignity|Bravo and thank you! Once the museum is complete, it shall be I displayed with the utmost dignity
43.37.12|In fact it is so repulsive, it oozes  a foul liquid when frightened! Ugh! This insect strikes a sour note indeed.|In fact it is so repulsive, it oozes  a foul liquid when frightened! Ugh! This insect strikes a sour note indeed.
33.56.6|Thanks to your hard work and the support of the good folks of Atsukari...|Thanks to your hard work and the support of the good folks of Atsukari...
29.30.1|The size and placement in the stone of the shark's teeth are actually the only things we have to work with.|The size and placement in the stone of the shark's teeth are actually the only things we have to work with.
6.94.9|Dimetrodon assuredly was.|Dimetrodon assuredly was.
26.82.3|Eeek! A spider! What a wretched thing...|Eeek! A spider! What a wretched thing...
11.61.10|While most moths are nocturnal, this one flutters about during the day, making good use of the light.|While most moths are nocturnal, this one flutters about during the day, making good use of the light.
18.64.1|Imagine the poor fish fancier who unknowingly bought one! Their eyes might well pop out just as far!|Imagine the poor fish fancier who unknowingly bought one! Their eyes might well pop out just as far!
33.58.9|Come on, Biathers! Stitt upper beak, eh wot!|Come on, Biathers! Stitt upper beak, eh wot!
12.93.9|Talk about a strange way to make a home.|Talk about a strange way to make a home.
5.106.5|One curious behavior of theirs is leaping high out of the water and I falling back in on their sides.|One curious behavior of theirs is leaping high out of the water and I falling back in on their sides.
5.59.11|However, it reminds me much more of an elegant feathered friend, the way it flies through the water.|However, it reminds me much more of an elegant feathered friend, the way it flies through the water.
36.45.6|Anomalocaris lived in the water long before the dinosaurs and are known for their, er, "distinctive" look.|Anomalocaris lived in the water long before the dinosaurs and are known for their, er, "distinctive" look.
7.20.4|Some 50,000 species have been identified in sizes ranging from three millimeters to over two feet!|Some fifty thousand species have been identified in sizes ranging from three millimeters to over two feet!
1.27.10|This also applies to the fossil you've brought this time, but...|This also applies to the fossil you've brought this time, but...
18.53.8|We are currently accepting bugs, fish, and properly assessed fossils...|We are currently accepting bugs, fish, and properly assessed fossils...
4.59.9|One marvels at the thought of what the koi may look like in another thousand years.|One marvels at the thought of what the koi may look like in another thousand years.
5.59.9|Such mystery! Such grace! Did you know that the sea butterfly's scientific name is Thecosomata?|Such mystery! Such grace! Did you know that the sea butterfly's scientific name is Thecosomata?
6.96.9|Voracious and vile, Indeed!|Voracious and vile, Indeed!
4.118.3|The bagworm is, in fact, not a worm at all, but a caterpillar instead.|The bagworm is, in fact, not a worm at all, but a caterpillar instead.
5.106.7|No one knows why they do it, but I like to think it's their impression of bread popping out of a toaster!|No one knows why they do it, but I like to think it's their impression of bread popping out of a toaster!
43.103.8|Ah, the dastardly diving beetle! Famous for its distinctive round shape...and its voracious appetite.|Ah, the dastardly diving beetle! Famous for its distinctive round shape...and its voracious appetite.
4.14.10|Now, by all means, do please take a gander at our magnificent collection. It is surely a thing of wonder.|Now, by all means, do please take a gander at our magnificent collection. It is surely a thing of wonder.
18.127.8|Their little larvae pack a poisonous punch that's supposed to protect them from predators...|Their little larvae pack a poisonous punch that's supposed to protect them from predators...
12.91.9|Now, might I interest you in a few fascinating facts about your red snapper?|Now, might I interest you in a few fascinating facts about your red snapper?
1.44.12|With this, we need 8 donations to open the museum!|With this, we need eight donations to open the museum!
46.23.7|That long, graceful neck, the wee little head, and the plump, turtle-like body make for a striking silhouette.|That long, graceful neck, the wee little head, and the plump, turtle-like body make for a striking silhouette.
43.37.10|If you ask me, this is an insult to violins!|If you ask me, this is an insult to violins!
11.63.9|These vibrant fish make their home among venomous anemones. It's a mutually beneficial arrangement.|These vibrant fish make their home among venomous anemones. It's a mutually beneficial arrangement.
22.68.5|Amber is formed from the sap of ancient trees that hardened over time.|Amber is formed from the sap of ancient trees that hardened over time.
1.77.9|The dab's eyes are both on its right side, while the olive flounder's are on the left.|The dab's eyes are both on its right side, while the olive flounder's are on the left.
9.6.5|These ugly bugs can have as few as 15 pairs of legs...or as many as 171.|These ugly bugs can have as few as fifteen pairs of legs...or as many as one hundred and seventy one.
11.28.6|Eeek!  A common bluebottle! What a wretched thing...|Eeek!  A common bluebottle! What a wretched thing...
9.4.7|Now, might I interest you in a few fascinating facts about your cherry salmon?|Now, might I interest you in a few fascinating facts about your cherry salmon?
8.113.8|Once you notice this face, you cannot UN-notice it. Indeed, this face might haunt you forever.|Once you notice this face, you cannot UN-notice it. Indeed, this face might haunt you forever.
8.28.10|The eusthenopteron is famous for being the link between fish and land animals long before dinosaurs.|The eusthenopteron is famous for being the link between fish and land animals long before dinosaurs.
14.76.11|My goodness, what a family tree to keep track of!|My goodness, what a family tree to keep track of!
2.37.2|Yes! Huzzah! Hooray! We have acquired the number of specimens required!|Yes! Huzzah! Hooray! We have acquired the number of specimens required!
2.37.3|At last we can submit our application to build a proper museum!|At last we can submit our application to build a proper museum!
2.24.9|This fearsome chap is practically synonymous with the word "dinosaur," and for good reason!|This fearsome chap is practically synonymous with the word "dinosaur," and for good reason!
4.103.1|Ah, no need to pull them all out! I'll handle the rest from here.|Ah, no need to pull them all out! I'll handle the rest from here.
14.76.10|Ah, the magnificent killifish! Did you know there are over 1,000 different species?|Ah, the magnificent killifish! Did you know there are over one thousand different species?
4.21.8|One cannot help but wonder who is to blame for their invasion, hoo.|One cannot help but wonder who is to blame for their invasion, hoo.
4.14.1|An impressive feat of engineering, craftsmanship, and good old island ingenuity, is it not?|An impressive feat of engineering, craftsmanship, and good old island ingenuity, is it not?
8.28.11|It seems to have had strong fins capable of pulling it around areas where the water was shallow.|It seems to have had strong fins capable of pulling it around areas where the water was shallow.
37.5.2|Hoo! Please do check back later.|Hoo! Please do check back later.
16.77.1|Ohoo! So you have found a crawfish. Neither crab nor lobster, crawfish evolved in an interesting manner.|Ohoo! So you have found a crawfish. Neither crab nor lobster, crawfish evolved in an interesting manner.
9.4.6|Hoo! Woo hoo! This is undoubtedly... a cherry salmon!|Hoo! Woo hoo! This is undoubtedly... a cherry salmon!
8.113.9|At least the face will distract you from the stink.|At least the face will distract you from the stink.
16.41.12|NO, WAIT—it is BEST known for that time one chased me across a parking lot and I had to climb on top of a car.|NO, WAIT—it is BEST known for that time one chased me across a parking lot and I had to climb on top of a car.
4.101.3|Yes. Yes. Ladybugs are quite beloved thanks to their tiny round shape and adorable spots. To that I say BAH!|Yes. Yes. Ladybugs are quite beloved thanks to their tiny round shape and adorable spots. To that I say BAH!
13.51.8|Eeek!  An agrias butterfly! What a wretched thing...|Eeek!  An agrias butterfly! What a wretched thing...
9.6.4|The centipede's name means "100 legs." But II tell you now, that's a lie!|The centipede's name means "one hundred legs." But II tell you now, that's a lie!
1.77.8|Personally, I am morbidly fascinated by each fish's eye placement.|Personally, I am morbidly fascinated by each fish's eye placement.
11.63.8|Few can deny the delightful qualities of the clown fish.|Few can deny the delightful qualities of the clown fish.
43.37.11|With its flat body and small head, the violin beetle looks like nothing but a repulsive bug, plain and simple.|With its flat body and small head, the violin beetle looks like nothing but a repulsive bug, plain and simple.
46.23.6|Ah yes! The Plesiosaurus is a classic of the ancient-reptile world!|Ah yes! The Plesiosaurus is a classic of the ancient-reptile world!
8.28.7|I never thought I'd lay eyes upon such a well-preserved eusthenopteron.|I never thought I'd lay eyes upon such a well-preserved eusthenopteron.
12.91.8|Hoo hoo! Why, this is... a red snapper!|Hoo hoo! Why, this is... a red snapper!
33.56.5|Why, Thea, I've been meaning to tell you the good news, hootie hoo!|Why, Thea, I've been meaning to tell you the good news, hootie hoo!
29.30.2|Sometimes in research we must maintain a stiff upper lip, even in the absence of a stiff lower jaw!|Sometimes in research we must maintain a stiff upper lip, even in the absence of a stiff lower jaw!
42.14.7|Eeek!  A banded dragonfly! What a wretched thing...|Eeek!  A banded dragonfly! What a wretched thing...
18.127.9|But I suspect more diabolical designs.|But I suspect more diabolical designs.
27.44.6|Eeek! A fly! What a wretched thing...|Eeek! A fly! What a wretched thing...
43.103.9|This powerful predator uses thick back legs covered in hairs to paddle after its prey.|This powerful predator uses thick back legs covered in hairs to paddle after its prey.
5.106.6|The smacking sounds of their re-entry can be heard for up to half a mile away, likely more underwater!|The smacking sounds of their re-entry can be heard for up to half a mile away, likely more underwater!
6.96.8|The little larvae are no better, boring bullet-like holes into innocent trees with gusto—citrus trees especially.|The little larvae are no better, boring bullet-like holes into innocent trees with gusto—citrus trees especially.
5.59.12|With such grace in flying, one shouldn't wonder if it's related to the owl, hoo hoo!|With such grace in flying, one shouldn't wonder if it's related to the owl, hoo hoo!
4.59.8|And even today people still selectively breed koi in search of new color combinations!|And even today people still selectively breed koi in search of new color combinations!
4.118.6|These beasts love to stuff their bug- gullets full of leaves, devouring the very trees they hang upon.|These beasts love to stuff their bug- gullets full of leaves, devouring the very trees they hang upon.
7.20.3|They were also one of the most successful classes of animal ever, existing for over 300 million years.|They were also one of the most successful classes of animal ever, existing for over three hundred million years.
5.91.5|Anh, I see, In that case...ahem...|Anh, I see, In that case...ahem...
5.106.2|Now, might I interest you in a few fascinating facts about your sturgeon?|Now, might I interest you in a few fascinating facts about your sturgeon?
1.12.9|Hoo! Silly you! I have a solution as audacious as trying to populate an entirely deserted island.|Hoo! Silly you! I have a solution as audacious as trying to populate an entirely deserted island.
36.45.10|Obviously this animal has a certain reputation in the scientific community!|Obviously this animal has a certain reputation in the scientific community!
7.19.7|I am just relieved I will never have to escape one. Hoo.|I am just relieved I will never have to escape one. Hoo.
4.10.1|Residents of Atsukari! Once again, I am Blathers, your humble museum curator.|Residents of Atsukari! Once again, I am Blathers, your humble museum curator.
5.92.11|Hoo! How DO they live with themselves?|Hoo! How DO they live with themselves?
14.101.12|Hoo! Allow me to share a fact with you! Wasps are sometimes called "meat bees” because...|Hoo! Allow me to share a fact with you! Wasps are sometimes called "meat bees” because...
11.63.12|Thus these colorful fish remind us of the importance of maintaining good cheer among our roommates.|Thus these colorful fish remind us of the importance of maintaining good cheer among our roommates.
1.97.9|Bravo and thank you! Once the museum is complete, it shall be I displayed with the utmost dignity.|Bravo and thank you! Once the museum is complete, it shall be I displayed with the utmost dignity.
14.47.7|Hootie hoo! This must be... a tuna!|Hootie hoo! This must be... a tuna!
13.54.10|Because they lived as fish not long before, they still had gills and very webbed "hands."|Because they lived as fish not long before, they still had gills and very webbed "hands."
6.95.10|It seems to me a creature like that could explain the myth of massive, ship-crushing sea serpents.|It seems to me a creature like that could explain the myth of massive, ship-crushing sea serpents.
41.101.12|The larvae alone grow to more than 4 inches. As if that weren't appalling enough...they're poisonous!|The larvae alone grow to more than four inches. As if that weren't appalling enough...they're poisonous!
29.29.7|This shark-tooth pattern comes from the lower jaw of an ancient shark of the genus Helicoprion.|This shark-tooth pattern comes from the lower jaw of an ancient shark of the genus Helicoprion.
4.84.9|At the end of the day, honeybees are  still insects, and thus still ghastly! A wee bit less ghastly than most, I admit.|At the end of the day, honeybees are  still insects, and thus still ghastly! A wee bit less ghastly than most, I admit.
4.14.5|Each one leads to exhibit rooms wherein the donations collected thus far have been put on display.|Each one leads to exhibit rooms wherein the donations collected thus far have been put on display.
4.116.11|Eeek! A pill bug! What a wretched thing...|Eeek! A pill bug! What a wretched thing...
12.23.7|Eeek!  A flea! What a wretched thing...|Eeek!  A flea! What a wretched thing...
4.20.10|in my sieepier moments, I sometimes wisnh I could do that...|in my sieepier moments, I sometimes wisnh I could do that...
4.14.4|You'll find there are entrances to the left, to the right, and into the basement.|You'll find there are entrances to the left, to the right, and into the basement.
4.84.8|Oh! Oh my! You mustn't confuse my lengthy description for admiration!|Oh! Oh my! You mustn't confuse my lengthy description for admiration!
4.103.4|Eeek!  A wharf roach! What a wretched thing...|Eeek!  A wharf roach! What a wretched thing...
11.28.12|I simply CAN'T imagine wanting to catch one myself. What awful breath!|I simply CAN'T imagine wanting to catch one myself. What awful breath!
6.95.11|It is, of course, well documented that people tend to exaggerate the size of "the one that got away."|It is, of course, well documented that people tend to exaggerate the size of "the one that got away."
13.54.11|To toss away the life they knew and venture onto unknown lands... they must have been very brave!|To toss away the life they knew and venture onto unknown lands... they must have been very brave!
4.101.6|' shall only have a fainting spell.|' shall only have a fainting spell.
9.6.1|Eeek! A centipede!  What a wretched thing...|Eeek! A centipede!  What a wretched thing...
5.92.10|And when threatened, they use a smelly chemical in their belly to release their odious odor!|And when threatened, they use a smelly chemical in their belly to release their odious odor!
46.23.3|The Plesiosaurus was a remarkable creature.|The Plesiosaurus was a remarkable creature.
15.74.9|The Deinonychus was a remarkable creature.|The Deinonychus was a remarkable creature.
1.12.8|"But the river!" you say. "I can't just hop over it!" you say.|"But the river!" you say. "I can't just hop over it!" you say.
7.20.2|Trilobites were ancient and extinct before the dinosaurs ever appeared! It boggles the mind! Hoo!|Trilobites were ancient and extinct before the dinosaurs ever appeared! It boggles the mind! Hoo!
4.118.7|Wretched villains Is what they are.|Wretched villains Is what they are.
1.29.11|A splendid specimen in superb condition...|A splendid specimen in superb condition...
4.118.5|Some find it cute the way bagworms dangle from trees. But the truth is they're gluttonous monsters.|Some find it cute the way bagworms dangle from trees. But the truth is they're gluttonous monsters.
34.21.8|Hoo! So much to do! I must prepare for construction immediately!|Hoo! So much to do! I must prepare for construction immediately!
5.91.6|The tiger beetle is extremely fleet of foot, though it runs in a rather peculiar way.|The tiger beetle is extremely fleet of foot, though it runs in a rather peculiar way.
14.74.12|Hoo hoo! Why, this is... a neon tetra!|Hoo hoo! Why, this is... a neon tetra!
5.106.1|Hoo hoo! Why, this is... a sturgeon!|Hoo hoo! Why, this is... a sturgeon!
41.38.10|Ribbit! My prince has arrived!|Ribbit! My prince has arrived!
26.82.7|WHICH IS SIX TOO MANY, I SAY!|WHICH IS SIX TOO MANY, I SAY!
27.44.1|Does it seem to you like virtually all distinctive dinosaur features were for body heat or attracting mates?|Does it seem to you like virtually all distinctive dinosaur features were for body heat or attracting mates?
12.23.11|This horrid pest sucks the blood of humans and animals. In fact, it is the flea's own saliva that makes us itch!|This horrid pest sucks the blood of humans and animals. In fact, it is the flea's own saliva that makes us itch!
4.10.2|I am overwhelmed, indeed overjoyed, by the marvelous establishment we are opening here today.|I am overwhelmed, indeed overjoyed, by the marvelous establishment we are opening here today.
11.63.11|In return, clown fish ward off parasites and predators for the anemone.|In return, clown fish ward off parasites and predators for the anemone.
4.101.4|The fact of the matter is, some have stripes instead of spots. And SOME have no markings at all!|The fact of the matter is, some have stripes instead of spots. And SOME have no markings at all!
41.101.11|It is huge! Indeed, the world's hugest. No butterfly can best its foot-long wingspan.|It is huge! Indeed, the world's hugest. No butterfly can best its foot-long wingspan.
11.28.10|They fly quite nimbly, it seems, and are thus quite difficult to catch.|They fly quite nimbly, it seems, and are thus quite difficult to catch.
2.37.4|Oh! Oh my! I must make haste and prepare for the museum opening! There's so much to do! Hootie hoo!|Oh! Oh my! I must make haste and prepare for the museum opening! There's so much to do! Hootie hoo!
21.28.8|They eat anything that fits in their mouths and are highly adaptable.|They eat anything that fits in their mouths and are highly adaptable.
29.29.4|I never thought I'd lay eyes upon such a well-preserved shark-tooth pattern.|I never thought I'd lay eyes upon such a well-preserved shark-tooth pattern.
5.26.10|I never thought I'd lay eyes upon such a well-preserved parasaur tail.|I never thought I'd lay eyes upon such a well-preserved parasaur tail.
4.14.6|Ah! That's right! I have more good news to report. That is, the donation process has been streamlined.|Ah! That's right! I have more good news to report. That is, the donation process has been streamlined.
4.14.7|Henceforth we will accept multiple donations all at once.|Henceforth we will accept multiple donations all at once.
4.103.7|The wharf roach is an omnivore, which is merely a polite way of saying it will eat almost anything.|The wharf roach is an omnivore, which is merely a polite way of saying it will eat almost anything.
2.37.5|Thank you so very much, Thea!|Thank you so very much, Thea!
21.28.9|The bane of fishermen in some areas, bluegill is often the only fish to be caught!|The bane of fishermen in some areas, bluegill is often the only fish to be caught!
41.101.10|But I call it the Queen of My Nightmares!|But I call it the Queen of My Nightmares!
11.28.11|But seeing how they've been known to slurp nutrients from MUD puddles...|But seeing how they've been known to slurp nutrients from MUD puddles...
13.54.12|Hmm...|Hmm...
4.101.5|No, I shall never understand why it is said that when a ladybug lands on you...you'll have good luck.|No, I shall never understand why it is said that when a ladybug lands on you...you'll have good luck.
11.63.10|The clown fish finds safety in the anemone's wriggling arms, as well as leftover scraps of food.|The clown fish finds safety in the anemone's wriggling arms, as well as leftover scraps of food.
6.24.5|I never thought I'd lay eyes upon such a well-preserved left quetzal wing.|I never thought I'd lay eyes upon such a well-preserved left quetzal wing.
22.68.2|I never thought I'd lay eyes upon such a well-preserved amber.|I never thought I'd lay eyes upon such a well-preserved amber.
34.48.1|The Iguanodon was a remarkable creature.|The Iguanodon was a remarkable creature.
4.10.3|Hoo! This could not have been done without YOU and your considerable cooperation.|Hoo! This could not have been done without YOU and your considerable cooperation.
12.23.10|Allow me to be blunt. The flea is foul! It is also disgusting, repugnant, and vile! Hoo! But I digress...|Allow me to be blunt. The flea is foul! It is also disgusting, repugnant, and vile! Hoo! But I digress...
1.27.2|Brachiosaurus, whose name means "arm lizard"—eh, wot—_was one of the largest herbivorous dinosaurs.|Brachiosaurus, whose name means "arm lizard"—eh, wot—_was one of the largest herbivorous dinosaurs.
26.82.6|The spider is renowned for having eight eyes and eight legs...|The spider is renowned for having eight eyes and eight legs...
1.44.1|I never thought I'd lay eyes upon such a well-preserved diplo pelvis.|I never thought I'd lay eyes upon such a well-preserved diplo pelvis.
14.74.13|Now, might I interest you in a few fascinating facts about your neon tetra?|Now, might I interest you in a few fascinating facts about your neon tetra?
5.91.7|That is, it sprints, then stops, then sprints again...using these speedy maneuvers to run down its prey.|That is, it sprints, then stops, then sprints again...using these speedy maneuvers to run down its prey.
14.76.8|Now, might I interest you in a few fascinating facts about your killifish?|Now, might I interest you in a few fascinating facts about your killifish?
34.21.9|Ah, Thea, a thousand thanks indeed!|Ah, Thea, a thousand thanks indeed!
36.45.3|I never thought I'd lay eyes upon such a well-preserved anomalocaris.|I never thought I'd lay eyes upon such a well-preserved anomalocaris.
4.118.4|The filthy fraud uses silk and leaves to spin a cozy bag for it to hide inside—hence the name.|The filthy fraud uses silk and leaves to spin a cozy bag for it to hide inside—hence the name.
1.29.10|After some consideration, I can safely declare this fossil to be a right megalo side!|After some consideration, I can safely declare this fossil to be a right megalo side!
